__id,pr_0,w_pr_0,in_deg_0,out_deg_0,tri_0,pr_1,w_pr_1,in_deg_1,out_deg_1,pr_2,w_pr_2,kc_2,in_deg_2,out_deg_2,tri_2,spath_top_3_0,spath_top_3_1,spath_top_3_2,spath_top_3_3,spath_top_3_4,spath_top_min_3,w_spath_top_3_0,w_spath_top_3_1,w_spath_top_3_2,w_spath_top_3_3,w_spath_top_3_4,w_spath_top_min_3,kc_3,in_deg_3,out_deg_3
6e820424-9f81-f630-30fd-be4e470260d6,1.0903400974025974,0.993513854344429,31,0,5,3.9586959432519957,0.993513854344429,31,31,1.0217458333333331,0.9719962387914384,4,22,0,2,5.0,5.0,5.0,5.0,4.0,4.0,23.0,19.0,17.0,16.0,20.0,16.0,5,22,22
56b84780-1e2f-7565-51ef-6029fb1b6a89,0.3179133986110444,0.8326567563103858,11,0,4,1.3053925557529853,0.8326567563103858,11,11,0.2674850275372377,0.622850484375,5,6,0,2,4.0,4.0,3.0,5.0,4.0,3.0,22.0,16.0,15.0,16.0,19.0,15.0,5,6,6
8e0d7c01-7433-4d17-2af1-0ed29986d4c3,0.3304720296167247,0.67942291171875,7,0,1,1.1919128400999934,0.67942291171875,7,7,0.3314890857142857,0.67942291171875,3,7,0,1,3.0,5.0,4.0,5.0,5.0,3.0,18.0,14.0,13.0,13.0,16.0,13.0,5,7,7
777722a2-f7b6-9dea-286b-650047f5482f,0.7649355740795722,0.9853818616256234,26,0,8,2.3140563414866393,0.9875745823817799,26,26,0.7962278932122812,0.9368865766993457,5,17,0,4,3.0,3.0,3.0,3.0,3.0,3.0,17.0,9.0,9.0,10.0,15.0,9.0,5,17,17
0070694e-9e07-eb95-cf2c-efc1f629e6f1,0.4175865384615385,0.5562946875,5,0,0,1.2384655326687555,0.622850484375,5,5,0.42136250000000003,0.5562946875,3,5,0,0,5.0,5.0,5.0,5.0,5.0,5.0,27.0,23.0,22.0,21.0,25.0,21.0,5,5,5
7f943852-2286-456f-afdf-9da7415111cd,0.279902257912808,0.47799375,4,0,0,0.7931283801423057,0.47799375,4,4,0.2800511115957876,0.47799375,3,4,0,0,3.0,5.0,5.0,5.0,4.0,3.0,21.0,16.0,15.0,17.0,20.0,15.0,5,4,4
36479e66-fbd0-46cf-a2d5-57074fc1c399,0.1545535051827605,0.15,1,0,0,0.24315767964044,0.15,1,1,0.1560774453024453,0.15,1,1,0,0,4.0,4.0,5.0,5.0,5.0,4.0,27.0,22.0,20.0,21.0,26.0,20.0,2,1,1
79f66878-1932-5074-472c-5507fdd85114,0.7430932201773963,0.9853818616256234,26,0,4,3.046660249435075,0.9875745823817799,26,26,0.7506779588699122,0.9828021901477921,5,25,0,4,1.0,3.0,3.0,3.0,3.0,1.0,18.0,13.0,10.0,12.0,15.0,10.0,5,25,25
b34dd888-5a5b-25ad-aaf8-484dddb55e14,0.16416666666666666,0.15,1,0,0,0.2528848598402486,0.15,1,1,0.16416666666666666,0.15,1,1,0,0,5.0,4.0,4.0,4.0,4.0,4.0,19.0,14.0,13.0,12.0,16.0,12.0,2,1,1
4acdf5e5-11ef-723d-8d07-cba15f3524fd,0.1615909090909091,0.15,1,0,0,0.30572293084447694,0.15,1,1,0.1615909090909091,0.15,1,1,0,0,4.0,4.0,3.0,5.0,4.0,3.0,18.0,12.0,13.0,11.0,15.0,11.0,2,1,1
2e4e7c67-676b-9ca3-63b8-dc169017f171,0.28398124999999996,0.47799375,4,0,2,0.8631994001412714,0.47799375,4,4,0.28398124999999996,0.47799375,3,4,0,2,5.0,5.0,5.0,5.0,6.0,5.0,30.0,24.0,24.0,25.0,28.0,24.0,5,4,4
02e1f903-4441-add7-4a25-a709484b5944,0.15352122636269017,0.15,1,0,0,0.29612651874009377,0.15,1,1,0.15374924059331666,0.15,1,1,0,0,3.0,4.0,3.0,5.0,4.0,3.0,20.0,16.0,16.0,15.0,20.0,15.0,2,1,1
4ebf3e17-b049-776e-01c4-f103f61478cc,1.9703053195033993,0.9999998028494728,95,0,29,8.045968192773545,0.9999998324220518,95,95,1.9704834653580543,0.9999940158771206,5,74,0,18,3.0,3.0,3.0,3.0,2.0,2.0,15.0,8.0,9.0,10.0,12.0,8.0,5,74,74
d0234229-2930-7d58-ccee-9daf4cacfd5f,0.15419164299242424,0.15,1,0,0,0.22760555372318209,0.15,1,1,0.15929097222222222,0.15,1,1,0,0,3.0,5.0,5.0,5.0,5.0,3.0,26.0,21.0,18.0,20.0,22.0,18.0,2,1,1
b6df48a8-995e-6251-c423-99c86560ed79,0.20737499999999998,0.47799375,4,0,0,0.6471692027235643,0.47799375,4,4,0.18966666666666665,0.27749999999999997,2,2,0,0,5.0,4.0,4.0,4.0,4.0,4.0,19.0,13.0,13.0,13.0,17.0,13.0,4,2,2
3ee50c61-42ea-d96a-678e-6ecfd477760d,0.553424669080919,0.8790945064342538,13,0,2,1.6128995656239271,0.8790945064342538,13,13,0.5615896474139895,0.8790945064342538,4,13,0,2,4.0,3.0,3.0,3.0,4.0,3.0,17.0,13.0,10.0,13.0,17.0,10.0,5,13,13
65cd65b1-b433-48b7-9b75-fe5e2bafae95,0.1755,0.15,1,8,3,1.4816958080206364,0.7683830537167969,9,9,0.1755,0.15,4,1,8,3,4.0,4.0,4.0,6.0,5.0,4.0,25.0,20.0,21.0,19.0,23.0,19.0,5,9,9
dd21496b-ae78-5aad-3952-7879af2a97bc,0.29343749999999996,0.38587499999999997,3,0,0,0.6496137688092116,0.38587499999999997,3,3,0.29343749999999996,0.38587499999999997,2,3,0,0,5.0,5.0,4.0,5.0,5.0,4.0,21.0,15.0,14.0,15.0,19.0,14.0,4,3,3
f0e9bded-7008-44e3-9324-5d978a57d5b8,0.2775,0.38587499999999997,3,0,0,1.0,0.38587499999999997,3,3,0.2775,0.38587499999999997,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3
eb03a430-0a25-11c7-1749-bc6f904207c4,0.41438118091695786,0.67942291171875,7,0,0,1.493119009525211,0.67942291171875,7,7,0.4150611958908871,0.67942291171875,3,7,0,0,3.0,4.0,5.0,5.0,5.0,3.0,21.0,17.0,12.0,17.0,20.0,12.0,5,7,7
c04d970f-a8fa-7a8f-42d2-6463aded2ab9,0.7217261904761905,0.8790945064342538,13,0,0,2.3644637247907925,0.9335019785388395,13,13,0.7231428571428571,0.8031255956592774,4,10,0,0,5.0,5.0,5.0,5.0,5.0,5.0,18.0,14.0,13.0,11.0,16.0,11.0,5,10,10
802991d2-c71d-0a2a-11d9-0b19ca34b71f,0.36981538149350646,0.622850484375,6,0,0,1.180851771681385,0.622850484375,6,6,0.3699279258241758,0.622850484375,3,6,0,0,3.0,4.0,5.0,5.0,4.0,3.0,22.0,16.0,15.0,15.0,18.0,15.0,5,6,6
902127ec-7e8e-426c-8dc6-b7ba2ab1d892,0.22125,0.27749999999999997,2,0,0,0.6583243600500182,0.27749999999999997,2,2,0.2235576923076923,0.27749999999999997,2,2,0,0,6.0,5.0,5.0,6.0,6.0,5.0,34.0,29.0,29.0,28.0,34.0,28.0,4,2,2
16a5ebf4-4cba-accd-f1d1-efbe85140c5e,0.34124999999999994,0.5562946875,5,0,0,1.0451918479392448,0.5562946875,5,5,0.34125,0.5562946875,3,5,0,0,5.0,6.0,5.0,6.0,6.0,5.0,17.0,13.0,12.0,12.0,17.0,12.0,5,5,5
75d869d4-ac59-c36a-30b8-bc05b9521bef,0.181875,0.15,1,0,0,0.29996690261319614,0.15,1,1,0.181875,0.15,1,1,0,0,5.0,6.0,5.0,6.0,6.0,5.0,20.0,12.0,13.0,14.0,17.0,12.0,2,1,1
4a7fec5b-7510-3693-2fba-c7364159b9af,0.21374999999999997,0.38587499999999997,3,0,0,0.6369750331724716,0.38587499999999997,3,3,0.21374999999999997,0.38587499999999997,3,3,0,0,5.0,6.0,7.0,7.0,7.0,5.0,27.0,20.0,20.0,20.0,25.0,20.0,5,3,3
e596515e-38e2-c9c0-7584-a46a8b1ff871,1.1238063055365686,0.9797672825268142,24,7,0,4.403076078599281,0.9964326198894359,31,31,1.1270795454545453,0.9797672825268142,5,24,7,0,4.0,3.0,3.0,4.0,2.0,2.0,17.0,12.0,10.0,11.0,16.0,10.0,5,31,31
c13367e8-f9c1-ccca-769a-a6a46ac5c7a7,0.18053092874715138,0.5562946875,5,0,1,0.7048844373630371,0.5562946875,5,5,0.18320506183542204,0.47799375,3,4,0,1,3.0,3.0,3.0,4.0,4.0,3.0,19.0,16.0,14.0,15.0,18.0,14.0,5,4,4
8ba08f01-e5ba-4009-217c-8288f03dc853,0.39279057975992043,0.9944867761927646,32,0,11,2.5460707344860904,0.9944867761927646,32,32,0.41099156983001806,0.9944867761927646,5,32,0,11,2.0,2.0,3.0,3.0,3.0,2.0,14.0,9.0,7.0,9.0,13.0,7.0,5,32,32
9b5ae7ed-991e-9687-953f-9ccea4fe3f76,0.47771263020833327,0.622850484375,5,0,0,0.9836061653618793,0.5562946875,5,5,0.47771263020833327,0.622850484375,3,5,0,0,5.0,6.0,6.0,6.0,6.0,5.0,20.0,15.0,14.0,14.0,14.0,14.0,5,5,5
11d7ef3b-97fa-c99a-8407-619f25bd8d93,0.15219827586206897,0.15,1,0,0,0.38587280211389163,0.15,1,1,0.15219827586206897,0.15,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,26.0,24.0,23.0,23.0,27.0,23.0,2,1,1
6b399940-4fa0-b5a3-30ae-396d0fec6c09,0.3640326867816091,0.47799375,4,0,0,0.9054059604218214,0.5562946875,4,4,0.38540262325479924,0.47799375,2,4,0,0,3.0,5.0,3.0,4.0,4.0,3.0,25.0,19.0,19.0,19.0,22.0,19.0,4,4,4
6d01cb37-636a-362f-7223-cc7952c3f9ea,0.15,0.0,0,3,0,1.3778183966302457,0.5701124999999999,3,3,0.15,0.0,1,0,3,0,6.0,6.0,6.0,6.0,6.0,6.0,35.0,30.0,28.0,27.0,31.0,27.0,2,3,3
963dc984-98aa-6b97-2dd4-365e313d2eab,0.15,0.0,0,5,0,0.5883734490469318,0.5562946875,5,5,0.15,0.0,3,0,4,0,4.0,4.0,4.0,4.0,4.0,4.0,21.0,16.0,16.0,12.0,20.0,12.0,5,4,4
0691a58c-f99f-caea-0e2a-82e004404b1b,0.4198749999999999,0.8326567563103858,11,0,0,1.6209787776666535,0.8326567563103858,11,11,0.4198749999999999,0.8326567563103858,4,11,0,0,4.0,3.0,5.0,5.0,2.0,2.0,16.0,12.0,6.0,10.0,15.0,6.0,5,11,11
bb6a7f1b-d66b-a697-a641-b2135bdae475,0.5579999999999999,0.8031255956592774,10,0,0,2.2755626368485435,0.8031255956592774,10,10,0.5579999999999999,0.8031255956592774,3,10,0,0,7.0,7.0,7.0,7.0,7.0,7.0,34.0,30.0,30.0,28.0,33.0,28.0,5,10,10
f59eb7fc-abe9-40e8-a758-03b21984236e,0.19206269615800864,0.38587499999999997,3,0,0,0.5880615109136561,0.38587499999999997,3,3,0.2067146289169403,0.38587499999999997,3,3,0,0,3.0,5.0,5.0,5.0,5.0,3.0,19.0,13.0,14.0,14.0,19.0,13.0,5,3,3
026a35d6-25de-4886-c863-1440a65f186b,0.4348074239249544,0.857758242863828,12,0,2,1.4832125923287092,0.857758242863828,12,12,0.4448487289517185,0.857758242863828,5,12,0,2,3.0,3.0,4.0,2.0,4.0,2.0,19.0,14.0,11.0,13.0,15.0,11.0,5,12,12
e9bd2291-b26c-6054-0078-7cece39cc2ef,0.1700694444444444,0.38587499999999997,3,0,0,0.4471405156653306,0.38587499999999997,3,3,0.1700694444444444,0.38587499999999997,3,3,0,0,3.0,4.0,4.0,5.0,4.0,3.0,17.0,13.0,9.0,12.0,14.0,9.0,5,3,3
1459a17c-1936-0ae8-527d-afb4279e17cd,0.40620424549270845,0.993513854344429,31,0,7,3.264393529545802,0.993513854344429,31,31,0.37160792595691283,0.9368865766993457,5,17,0,6,4.0,3.0,3.0,3.0,4.0,3.0,19.0,12.0,11.0,12.0,17.0,11.0,5,17,17
f2315a62-eabc-fb36-330d-907419b2f1a7,0.15119601028896673,0.15,1,0,0,0.41204807833902324,0.15,1,1,0.15123942264065335,0.15,1,1,0,0,3.0,4.0,3.0,3.0,4.0,3.0,23.0,19.0,18.0,18.0,23.0,18.0,2,1,1
2fcb8fb5-c199-493c-9120-42ad2ff38f20,0.2187368951612903,0.47799375,4,0,0,0.9109261792333487,0.47799375,4,4,0.2187368951612903,0.47799375,3,4,0,0,5.0,5.0,5.0,5.0,6.0,5.0,28.0,21.0,19.0,21.0,24.0,19.0,5,4,4
4b27ccf8-617a-4dac-848f-1dae66c217f2,0.15,0.0,0,1,0,0.45975888094195727,0.15,1,1,0.15,0.0,1,0,1,0,7.0,6.0,6.0,7.0,7.0,6.0,40.0,35.0,35.0,34.0,40.0,34.0,2,1,1
c4e32da0-4420-e9d4-1e57-251d6ed2c8db,0.40499999999999997,0.622850484375,6,0,0,1.4416510262584659,0.622850484375,6,6,0.40499999999999997,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6
852d4e56-e349-4016-bb30-b302d572e7e5,0.7001986114633456,0.9670543985781628,21,0,4,2.637573666606633,0.9670543985781628,21,21,0.7265671999906164,0.9612404689154856,5,20,0,4,3.0,3.0,3.0,3.0,3.0,3.0,13.0,12.0,10.0,10.0,15.0,10.0,5,20,20
f928e36d-1714-74c9-438c-56b513198eb8,0.521875,0.8031255956592774,10,0,0,1.637543898952171,0.8031255956592774,10,10,0.5325,0.8031255956592774,4,10,0,0,4.0,4.0,4.0,4.0,4.0,4.0,17.0,13.0,12.0,11.0,15.0,11.0,5,10,10
8154ffb0-b849-b073-839e-c78ad8ce17da,0.21089477846907725,0.9368865766993457,17,0,4,1.2133249635799312,0.9368865766993457,17,17,0.2285836189560571,0.8326567563103858,5,11,0,2,3.0,3.0,3.0,3.0,3.0,3.0,17.0,12.0,10.0,12.0,17.0,10.0,5,11,11
305d612e-d6f5-461a-b8b3-4e2fecb6350b,0.21692240434731105,0.67942291171875,7,0,2,0.9747999320442308,0.67942291171875,7,7,0.2221665543097454,0.67942291171875,5,7,0,2,4.0,4.0,4.0,5.0,4.0,4.0,23.0,17.0,16.0,17.0,20.0,16.0,5,7,7
a821efd2-10c9-4437-b93e-b5ec643e40e4,0.16443433179723502,0.15,1,0,0,0.32120136420467316,0.15,1,1,0.1649154761904762,0.15,1,1,0,0,5.0,6.0,5.0,6.0,6.0,5.0,28.0,24.0,20.0,20.0,26.0,20.0,2,1,1
615b1745-4cee-2641-9d35-c75f309d40c1,0.22681424791216756,0.9126457808987484,15,0,6,1.6942661638636336,0.9126457808987484,15,15,0.20239131826172554,0.5562946875,5,5,0,2,3.0,4.0,4.0,5.0,4.0,3.0,21.0,15.0,13.0,14.0,19.0,13.0,5,5,5
a9099d52-3560-10dd-8ef6-4390b2513c20,0.1925,0.15,1,19,1,2.790519010148216,0.9612404689154856,20,20,0.1925,0.15,5,1,16,1,4.0,4.0,4.0,4.0,4.0,4.0,22.0,16.0,16.0,16.0,20.0,16.0,5,17,17
7eb5e674-2d03-b456-211f-cf08e24a4150,0.8955230627483183,0.9966141914293816,35,0,3,3.799753949760422,0.9966141914293816,35,35,0.9004447527593709,0.9960166957992724,5,34,0,3,3.0,2.0,3.0,3.0,2.0,2.0,16.0,11.0,10.0,10.0,14.0,10.0,5,34,34
ee1b827b-36b8-4adc-affc-30e446094560,0.35946428571428574,0.38587499999999997,3,0,0,1.1174833525546106,0.47799375,3,3,0.35946428571428574,0.38587499999999997,2,3,0,0,6.0,5.0,5.0,6.0,6.0,5.0,35.0,30.0,29.0,28.0,34.0,28.0,4,3,3
5c31b09e-7d0c-43b3-9bbb-50faf52cc306,0.47639717568351975,0.8326567563103858,11,0,0,1.7167410385004966,0.8326567563103858,11,11,0.47692589647723016,0.8326567563103858,4,11,0,0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,15.0,12.0,13.0,17.0,12.0,5,11,11
d80d9082-6cee-eddb-8f53-2547b308f0ba,0.15215854783850016,0.15,1,0,0,0.2725934329147424,0.15,1,1,0.15369328739648033,0.15,1,1,0,0,3.0,4.0,4.0,3.0,4.0,3.0,25.0,19.0,15.0,18.0,18.0,15.0,2,1,1
38cdccc4-0106-5146-183f-b8c162abe868,0.21374999999999997,0.38587499999999997,3,1,0,0.6713456773856618,0.47799375,4,4,0.21374999999999997,0.38587499999999997,4,3,1,0,4.0,5.0,4.0,4.0,5.0,4.0,22.0,17.0,14.0,16.0,20.0,14.0,5,4,4
f003caf3-b614-f1e7-98bf-30e6b7e8671c,0.8299999999999997,0.9126457808987484,15,0,0,2.7637971972393736,0.9257489137639361,15,15,0.8299999999999997,0.9126457808987484,3,15,0,0,5.0,6.0,5.0,5.0,6.0,5.0,20.0,14.0,12.0,13.0,17.0,12.0,5,15,15
048283a8-dbd1-d40a-7cb7-5574d3e76064,0.15939722222222222,0.15,1,0,0,0.33651107798751356,0.15,1,1,0.15939722222222222,0.15,1,1,0,0,5.0,5.0,6.0,6.0,6.0,5.0,30.0,21.0,24.0,24.0,27.0,21.0,2,1,1
6ccadec8-89f3-4f1f-85cf-91d3d4eda212,0.1682142857142857,0.15,1,0,0,0.3880942050079739,0.15,1,1,0.1682142857142857,0.15,1,1,0,0,6.0,6.0,7.0,7.0,6.0,6.0,36.0,32.0,29.0,30.0,35.0,29.0,2,1,1
90595f85-8d37-5875-09a6-34b714cc1496,0.27902484427761187,0.993513854344429,31,0,14,2.5110564647246236,0.993513854344429,31,31,0.28609432780177446,0.9719962387914384,5,22,0,10,3.0,3.0,3.0,3.0,3.0,3.0,17.0,10.0,8.0,10.0,14.0,8.0,5,22,22
eaff9ff7-c18a-b6d0-6250-000dd15f463a,0.3362494722770786,0.622850484375,6,0,0,0.9981019971919898,0.622850484375,6,6,0.3420584991415653,0.622850484375,3,6,0,0,3.0,4.0,4.0,4.0,4.0,3.0,23.0,18.0,14.0,18.0,20.0,14.0,5,6,6
a6b7e60c-8e15-1f53-b5fa-cc845eaf53b4,0.2775,0.38587499999999997,3,0,0,1.0,0.38587499999999997,3,3,0.2775,0.38587499999999997,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3
37cdc928-b4c1-43a1-9218-dea04f563fef,0.46093962264150934,0.8031255956592774,10,0,0,1.8734984882935408,0.8031255956592774,10,10,0.44060437499999994,0.7275094749609375,3,8,0,0,5.0,4.0,3.0,3.0,4.0,3.0,26.0,22.0,21.0,17.0,26.0,17.0,5,8,8
35e5ca71-ee44-1043-abaa-e9578d72d28a,0.8959340692219131,0.9368865766993457,17,113,23,27.295314623121214,1.0000000037380776,130,130,0.8869914576206482,0.8790945064342538,5,13,113,15,2.0,4.0,4.0,4.0,4.0,2.0,19.0,14.0,14.0,14.0,16.0,14.0,5,126,126
35a1a37c-a3ce-4e26-934e-4f990e887302,0.40499999999999997,0.622850484375,6,0,0,1.4416510262584659,0.622850484375,6,6,0.40499999999999997,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6
f3a7e201-5198-ebec-1875-0d36b09d8f7c,0.1598076923076923,0.15,1,0,0,0.3519687257010321,0.15,1,1,0.1598076923076923,0.15,1,1,0,0,4.0,5.0,5.0,5.0,5.0,4.0,27.0,22.0,19.0,22.0,26.0,19.0,2,1,1
41b99c38-b0d2-e44c-d632-fb547ffd9330,0.15720796234425452,0.27749999999999997,2,0,0,0.36682584285018693,0.27749999999999997,2,2,0.15897463699218933,0.27749999999999997,2,2,0,0,3.0,3.0,3.0,3.0,3.0,3.0,18.0,15.0,14.0,15.0,18.0,14.0,4,2,2
14b667bc-7c7d-408e-8bc8-3f05a8daea5f,0.15796875,0.15,1,0,0,0.5357494221419028,0.15,1,1,0.15796875,0.15,1,1,0,0,3.0,5.0,5.0,5.0,5.0,3.0,31.0,27.0,22.0,28.0,30.0,22.0,2,1,1
572f2384-f09c-bcdb-48d4-4d8aa4b84adf,0.17112026315789472,0.38587499999999997,3,0,0,0.5390655015662708,0.38587499999999997,3,3,0.17275146071034228,0.38587499999999997,3,3,0,0,3.0,4.0,5.0,5.0,5.0,3.0,27.0,22.0,20.0,21.0,24.0,20.0,5,3,3
da9f4af5-caa0-7811-2214-f5f4f7b03945,0.15248958333333332,0.15,1,0,0,0.31266983822852923,0.15,1,1,0.15317421875,0.15,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,24.0,18.0,17.0,19.0,18.0,17.0,2,1,1
919027b4-8048-b03d-52ef-e7162be66c14,0.16275,0.15,1,0,0,0.3040257815890225,0.15,1,1,0.16416666666666666,0.15,1,1,0,0,5.0,5.0,4.0,5.0,5.0,4.0,30.0,23.0,23.0,23.0,27.0,23.0,2,1,1
ffbf5c36-2967-7d41-3a8c-89d03e0101dc,1.2270263222686568,0.9999696043632513,64,0,19,6.456264109132849,0.9999696043632513,64,64,1.2257888400716228,0.9998456089970129,5,54,0,13,3.0,4.0,3.0,3.0,4.0,3.0,16.0,11.0,10.0,11.0,14.0,10.0,5,54,54
8807e9d2-6bc1-e0d2-e4d5-f1aad600fefd,0.9261607369087835,0.9544005516652773,19,0,0,3.2112876474628473,0.9544005516652773,19,19,0.927115072639225,0.9544005516652773,3,19,0,0,3.0,5.0,5.0,5.0,5.0,3.0,22.0,21.0,19.0,19.0,24.0,19.0,5,19,19
9112be68-6e53-abff-3c27-2a67cf3f6641,0.5319809973453564,0.8326567563103858,11,0,0,1.6048276970801083,0.857758242863828,11,11,0.5369895984052389,0.8031255956592774,5,10,0,0,3.0,4.0,3.0,3.0,3.0,3.0,18.0,12.0,9.0,12.0,16.0,9.0,5,10,10
2a34716c-f3d4-a7c5-11a4-2f2b020973e6,1.5229017857142855,0.9875745823817799,27,0,0,5.116561115073283,0.995029832952712,27,27,1.5282142857142853,0.9875745823817799,4,27,0,0,2.0,4.0,4.0,4.0,4.0,2.0,18.0,12.0,9.0,11.0,15.0,9.0,5,27,27
119bc267-f229-3ee2-5387-ae9e365c0083,1.381139141827734,0.9999051846252905,57,0,8,6.053478206947584,0.999919406931497,57,57,1.3858094926097762,0.9997042353362874,5,50,0,8,2.0,3.0,3.0,3.0,3.0,2.0,16.0,10.0,9.0,11.0,13.0,9.0,5,50,50
998833c8-380d-4fed-b174-51e5f6f8ebf9,0.15,0.0,0,1,0,0.2817689293340063,0.15,1,1,0.15,0.0,1,0,1,0,4.0,4.0,4.0,4.0,4.0,4.0,27.0,20.0,21.0,21.0,25.0,20.0,2,1,1
f3fd4077-ceba-4b9e-83e3-d2aa78ba25bb,0.6863300781249999,0.8790945064342538,13,0,0,2.292145289625403,0.8790945064342538,13,13,0.6863677083333332,0.8790945064342538,3,13,0,0,4.0,5.0,5.0,4.0,5.0,4.0,22.0,17.0,17.0,17.0,21.0,17.0,5,13,13
0b0e5864-e7a9-684c-a217-733fa560fc00,0.1837597045885662,0.15,1,0,0,0.25585237059433696,0.15,1,1,0.19009481470680176,0.15,1,1,0,0,3.0,4.0,3.0,5.0,4.0,3.0,24.0,18.0,16.0,17.0,22.0,16.0,2,1,1
cc620f67-8b42-5787-f04f-e89832d8472c,0.29874999999999996,0.47799375,4,0,0,0.8434792278260488,0.47799375,4,4,0.29874999999999996,0.47799375,3,4,0,0,3.0,5.0,5.0,5.0,5.0,3.0,18.0,14.0,12.0,12.0,17.0,12.0,5,4,4
96a1448c-5c4b-4227-bf5c-b88fcdc1a09a,0.2775,0.38587499999999997,3,0,0,1.0,0.38587499999999997,3,3,0.2775,0.38587499999999997,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3
dccf1987-9fc6-422d-9941-13be38181c03,0.17425064323041647,0.27749999999999997,2,0,0,0.35319215645928304,0.27749999999999997,2,2,0.1769358819634313,0.27749999999999997,2,2,0,0,3.0,3.0,5.0,5.0,4.0,3.0,18.0,16.0,15.0,15.0,20.0,15.0,4,2,2
d9c5e78c-08eb-41b0-9b56-0d365c00135c,0.4099848616473616,0.67942291171875,7,0,0,1.3859652102282138,0.67942291171875,7,7,0.41015604013104007,0.67942291171875,3,7,0,0,3.0,5.0,5.0,5.0,4.0,3.0,18.0,17.0,15.0,15.0,20.0,15.0,5,7,7
6942f4e7-3506-5e32-bf72-d9681538d520,0.1791784612699354,0.8326567563103858,11,0,8,1.1105637460978917,0.8326567563103858,11,11,0.17960199425384618,0.8326567563103858,5,11,0,8,3.0,5.0,5.0,5.0,4.0,3.0,16.0,13.0,11.0,13.0,16.0,11.0,5,11,11
ed47b9fe-50ed-ea4b-9cd3-2c25ef974bf4,0.15,0.0,0,1,0,0.42740991764325775,0.15,1,1,0.15,0.0,1,0,1,0,5.0,5.0,5.0,6.0,5.0,5.0,24.0,18.0,18.0,17.0,22.0,17.0,2,1,1
b47174a2-1865-4b4b-ab99-bfe86a5f92b4,0.2825592047204454,0.38587499999999997,3,0,0,0.6649857265057897,0.47799375,3,3,0.28430054845647773,0.38587499999999997,2,3,0,0,4.0,3.0,5.0,5.0,4.0,3.0,24.0,18.0,18.0,17.0,22.0,17.0,4,3,3
70e4269a-2bf8-788f-b92c-26044e764ed3,0.1755,0.15,1,0,0,0.3159772610612318,0.15,1,1,0.181875,0.15,1,1,0,0,5.0,6.0,6.0,6.0,6.0,5.0,26.0,19.0,20.0,19.0,22.0,19.0,2,1,1
e9516a9b-a1b5-9147-245c-504662769a7e,0.19442238481040564,0.5562946875,5,0,2,0.6608182417413727,0.5562946875,5,5,0.19650367254273501,0.5562946875,4,5,0,2,4.0,4.0,3.0,3.0,4.0,3.0,17.0,11.0,10.0,11.0,15.0,10.0,5,5,5
f3feedff-fe9a-27ac-f826-da30156f0be9,0.34124999999999994,0.622850484375,6,0,0,1.2982456030107459,0.622850484375,6,6,0.34124999999999994,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6
a9372c32-0009-c6b3-c98f-ff6b6bc5c388,0.1537458202802645,0.15,1,0,0,0.3299285446346696,0.15,1,1,0.1537764497826393,0.15,1,1,0,0,3.0,3.0,3.0,4.0,4.0,3.0,22.0,17.0,13.0,17.0,20.0,13.0,2,1,1
addf02e1-5f68-4339-a930-5b1847af7991,0.5446001041666666,0.8326567563103858,11,0,2,1.8485741156239737,0.857758242863828,11,11,0.5446971398305084,0.8326567563103858,4,11,0,2,3.0,5.0,5.0,5.0,5.0,3.0,20.0,14.0,11.0,14.0,19.0,11.0,5,11,11
6cf199b2-fc3e-4a88-b795-2ede916dd531,0.2775,0.38587499999999997,3,0,0,1.0,0.38587499999999997,3,3,0.2775,0.38587499999999997,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3
6b5e3920-4c6f-284d-7432-df1ddc0214c1,0.615289839990443,0.8326567563103858,11,0,0,1.6614648845438489,0.88285972941727,11,11,0.622845968971597,0.8326567563103858,5,11,0,0,3.0,4.0,4.0,4.0,4.0,3.0,19.0,13.0,11.0,12.0,16.0,11.0,5,11,11
cbf7765b-7fba-d472-6be9-da5c72d9439e,0.5934585082807794,0.9828021901477921,25,0,10,2.820858414895834,0.9828021901477921,25,25,0.6122702634642377,0.9797672825268142,5,24,0,9,3.0,4.0,3.0,3.0,4.0,3.0,16.0,12.0,12.0,13.0,16.0,12.0,5,24,24
